単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20260516,14:30,9000,4150,544,868,70,256,0,226,154,420,121.3,4673,3544,5,102,-1162,22,1432,206,9000
20260516,15:00,9064,4152,618,894,68,258,0,222,150,418,121.3,4803,2899,3,87,-1116,20,1632,206,9064
20260516,15:30,9124,4150,620,1018,70,260,0,222,152,422,121.3,4609,2432,3,79,-1126,-10,1472,206,9124
20260516,16:00,9216,4148,662,1220,76,268,0,220,152,414,121.3,4391,1844,1,70,-1084,-14,1444,206,9216
20260516,16:30,9304,4154,720,1362,78,318,0,230,154,422,121.3,4099,1130,3,37,-1004,-16,1444,228,9304
20260516,17:00,9414,4154,614,1592,80,390,0,286,152,416,121.3,3819,160,3,26,-840,-12,1508,268,9414
20260516,17:30,9262,4144,662,1776,86,418,0,322,154,454,0,2757,0,11,0,-408,6,1396,276,9262
20260516,18:00,9338,4146,800,2132,88,456,0,538,152,500,0,1725,0,9,0,182,-8,1664,282,9338
20260516,18:30,9160,4148,902,2530,96,454,0,698,154,516,0,791,0,11,0,278,12,1732,302,9160
20260516,19:00,8860,4144,756,2612,96,464,0,822,152,514,0,183,0,7,0,560,14,1788,324,8860
20260516,19:30,8904,4146,746,2608,98,472,0,814,154,520,0,49,0,7,0,816,-2,1852,328,8904
20260516,20:00,8832,4148,656,2608,96,462,0,818,152,516,0,0,0,56,0,842,8,1852,322,8832
20260516,20:30,8670,4150,480,2616,96,456,0,760,154,522,0,0,0,54,0,730,6,1672,318,8670
20260516,21:00,8518,4154,424,2398,90,464,0,636,152,518,0,0,0,32,0,776,2,1440,312,8518
20260516,21:30,8258,4152,400,2256,90,442,0,594,154,520,0,0,0,34,0,854,4,1540,298,8258
20260516,22:00,8054,4154,414,2176,86,466,0,526,152,518,0,0,0,22,0,858,2,1604,284,8054
20260516,22:30,7918,4148,398,2244,84,446,0,494,154,524,0,0,0,18,0,638,2,1520,288,7918
20260516,23:00,7736,4150,468,2162,78,462,0,340,152,518,0,0,0,6,0,466,2,1364,296,7736
20260516,23:30,7574,4152,460,2170,78,440,0,268,156,526,0,0,0,18,0,398,-2,1380,290,7574
20260516,24:00:00,7430,4152,476,2248,74,470,0,240,150,514,0,0,0,6,0,236,-12,1404,280,7430
20260517,0:30,7140,4146,518,2186,72,444,0,244,154,528,0,0,0,2,0,128,-10,1540,268,7140
20260517,1:00,6888,4154,398,2076,70,466,0,236,152,512,0,0,0,2,0,128,-12,1560,266,6888
20260517,1:30,6738,4152,350,1950,70,440,0,248,154,528,0,0,0,4,0,122,-20,1524,264,6738
20260517,2:00,6766,4152,374,1944,68,470,0,244,152,512,0,0,0,0,0,126,-18,1524,266,6766
20260517,2:30,6860,4148,352,2062,70,446,0,246,156,526,0,0,0,2,0,130,-14,1528,264,6860
20260517,3:00,6924,4154,322,2120,68,464,0,258,152,516,0,0,0,2,0,220,10,1628,266,6924
20260517,3:30,7186,4152,372,2188,70,448,0,378,154,526,0,0,0,2,0,246,18,1632,264,7186
20260517,4:00,7430,4152,336,2230,72,492,0,406,152,514,0,0,0,4,0,444,14,1656,270,7430
20260517,4:30,7626,4150,322,2136,72,478,0,476,154,526,0,0,0,4,0,644,6,1616,274,7626
20260517,5:00,7826,4150,362,1976,72,494,0,438,154,516,0,0,0,10,0,938,18,1576,274,7826
20260517,5:30,7884,4154,458,1722,76,476,0,606,154,526,0,2,0,4,0,1052,14,1636,276,7884
20260517,6:00,7592,4154,430,1516,76,468,0,594,154,510,0,132,0,6,0,876,-10,1580,266,7592
20260517,6:30,7546,4154,648,1184,74,436,0,402,154,470,0,826,0,6,0,332,8,1412,264,7546
20260517,7:00,7040,4146,386,1022,72,438,0,308,152,418,121.2,1694,0,4,0,-358,-16,1492,266,7040
20260517,7:30,7136,4156,502,1022,70,422,0,252,154,422,121.2,2109,1422,3,0,-830,-10,1400,264,7136
20260517,8:00,7120,4154,538,1022,68,428,0,238,152,418,121.2,1951,2744,1,0,-846,2,1272,266,7120
20260517,8:30,7202,4154,616,1068,66,382,0,232,156,424,121.2,1997,3695,1,0,-818,-8,1332,264,7202
20260517,9:00,7426,4154,578,1058,66,344,0,228,150,414,121.2,2269,4466,1,2,-820,-16,1264,264,7426
20260517,9:30,7642,4148,524,1070,64,272,0,226,156,418,121.2,2677,4974,1,2,-862,4,1288,232,7642
20260517,10:00,7806,4156,464,1044,64,244,0,226,150,412,121.2,2961,5389,1,10,-870,-6,1240,200,7806
20260517,10:30,7892,4150,458,964,62,244,0,224,154,422,121.2,3129,5601,1,24,-870,-4,1236,194,7892
20260517,11:00,7956,4150,414,902,62,242,0,222,152,416,121.2,3273,5818,1,26,-858,0,1216,196,7956
20260517,11:30,7962,4150,386,868,62,242,0,228,154,416,121.2,3517,5696,1,27,-928,-12,1316,194,7962
20260517,12:00,8016,4152,404,766,62,240,0,226,152,418,121.2,3707,5577,1,41,-1110,18,1216,196,8016
20260517,12:30,8108,4146,408,752,64,232,0,226,154,420,121.2,3948,5361,4,26,-1150,6,1296,194,8108
20260517,13:00,8216,4152,432,768,62,248,0,228,152,414,121.2,3974,5338,8,49,-1160,-8,1248,194,8216
20260517,13:30,8236,4154,462,774,62,238,0,226,150,422,121.2,3765,5433,13,48,-1028,4,1200,194,8236
20260517,14:00,8288,4142,528,784,64,242,0,226,154,414,121.2,3585,5445,9,51,-864,4,1196,196,8288
20260517,14:30,8392,4148,588,904,64,240,0,220,152,420,121.2,3459,5351,5,48,-810,4,1196,194,8392
20260517,15:00,8480,4154,644,1058,64,242,0,218,150,414,121.2,3323,5026,3,51,-772,4,1216,194,8480
20260517,15:30,8516,4146,628,1208,66,240,0,218,152,418,121.2,3406,4292,4,72,-826,-6,1332,194,8516
20260517,16:00,8674,4148,628,1486,68,278,0,218,150,418,121.2,3322,3562,4,61,-820,-20,1400,194,8674
20260517,16:30,8836,4154,678,1494,74,338,0,226,150,422,121.2,3235,2666,7,27,-728,-4,1424,214,8836
20260517,17:00,8964,4150,702,1508,78,422,0,272,152,416,121.2,3175,1440,7,14,-542,-16,1616,256,8964
20260517,17:30,9186,4150,694,1620,84,412,0,320,152,424,125.2,3109,0,13,0,-478,-18,1560,264,9186
20260517,18:00,9184,4150,776,1660,92,446,0,380,148,448,0,1997,0,11,0,474,0,1668,270,9184
20260517,18:30,9146,4146,644,2174,98,450,0,720,152,508,0,950,0,10,0,740,-16,1716,286,9146
20260517,19:00,8928,4138,590,2752,96,464,0,812,150,508,0,244,0,10,0,618,-20,1744,310,8928
20260517,19:30,8866,4150,614,3004,100,452,0,722,152,518,0,54,0,8,0,620,-12,1828,312,8866
20260517,20:00,8732,4144,498,2864,100,454,0,712,152,512,0,0,0,52,0,674,-22,1720,312,8732
20260517,20:30,8488,4144,498,2606,96,450,0,562,154,528,0,0,0,50,0,820,4,1732,308,8488
20260517,21:00,8412,4148,666,2710,94,466,0,432,152,512,0,0,0,42,0,624,20,1760,306,8412
20260517,21:30,8090,4152,564,2664,92,448,0,316,154,524,0,0,0,20,0,612,-14,1740,298,8090
20260517,22:00,7910,4154,484,2416,86,466,0,276,152,518,0,0,0,6,0,748,12,1696,288,7910
20260517,22:30,7706,4148,508,2394,84,448,0,262,154,528,0,0,0,2,0,548,16,1660,274,7706
20260517,23:00,7516,4154,492,2330,84,466,0,258,150,514,0,0,0,0,0,462,12,1672,266,7516
20260517,23:30,7432,4152,502,2270,80,446,0,250,154,522,0,0,0,2,0,430,20,1660,264,7432
20260517,24:00:00,7178,4148,490,2112,74,460,0,238,152,522,0,0,0,0,0,294,-10,1572,270,7178
20260518,0:30,6922,4150,524,1988,74,448,0,236,154,526,0,0,0,0,0,152,4,1596,262,6922
20260518,1:00,6714,4152,562,1722,72,468,0,240,154,518,0,0,0,6,0,124,0,1564,260,6714
20260518,1:30,6604,4150,500,1614,72,448,0,408,154,526,0,0,0,2,0,124,-18,1636,260,6604
20260518,2:00,6528,4142,456,1520,68,470,0,496,152,516,0,0,0,2,0,40,-18,1576,260,6528
20260518,2:30,6650,4154,478,1520,70,446,0,628,156,528,0,0,0,4,0,0,-10,1584,260,6650
20260518,3:00,6826,4150,490,1560,68,470,0,648,150,524,0,0,0,2,0,66,-10,1552,260,6826
20260518,3:30,7060,4146,516,1774,72,444,0,658,156,546,0,0,0,2,0,130,0,1644,260,7060
20260518,4:00,7344,4150,614,1930,70,466,0,678,152,550,0,0,0,2,0,134,14,1676,260,7344
20260518,4:30,7612,4148,724,2080,72,450,0,742,156,566,0,0,0,2,0,128,-14,1708,266,7612
20260518,5:00,7856,4150,692,2192,72,464,0,754,152,554,0,0,0,6,0,198,14,1660,268,7856
20260518,5:30,8030,4148,618,2092,76,452,0,768,156,564,0,0,0,0,0,524,8,1644,268,8030
20260518,6:00,7966,4152,544,1876,78,460,0,754,152,550,0,140,0,2,0,572,12,1596,270,7966
20260518,6:30,8076,4154,558,1406,78,448,0,548,156,546,0,865,0,3,0,410,-14,1344,262,8076
20260518,7:00,7752,4146,564,1090,76,438,0,450,152,496,0,1743,0,5,0,-144,-24,1500,260,7752
20260518,7:30,8132,4156,688,1056,78,408,0,348,154,438,124.7,2651,843,19,14,-504,-12,1608,260,8132
20260518,8:00,8312,4150,630,1122,76,426,0,294,154,422,124.7,2811,1904,25,64,-536,-20,1500,258,8312
20260518,8:30,8616,4152,594,1028,74,382,0,288,154,424,124.7,3375,2262,27,85,-540,-16,1584,258,8616
20260518,9:00,9136,4154,676,980,78,340,0,240,152,416,124.7,3925,2785,21,94,-510,-24,1572,260,9136
20260518,9:30,9648,4154,630,984,74,308,0,224,154,424,124.7,4582,3051,18,134,-566,-8,1588,258,9648
20260518,10:00,9904,4150,632,1050,74,332,0,216,152,414,124.7,4944,3409,12,177,-802,18,1544,256,9904
20260518,10:30,9884,4154,568,1020,72,326,0,216,152,418,124.7,5061,3640,15,169,-822,8,1560,256,9884
20260518,11:00,10004,4152,532,984,72,340,0,222,150,414,124.7,5403,3475,25,148,-1012,4,1540,258,10004
20260518,11:30,10154,4154,542,944,70,330,0,220,152,420,124.7,5687,3543,25,132,-1124,4,1528,258,10154
20260518,12:00,10204,4148,614,848,70,316,0,214,154,416,124.7,5697,3630,23,130,-1076,4,1484,260,10204
20260518,12:30,10012,4150,692,842,68,314,0,216,152,420,124.7,5421,4016,7,202,-1084,8,1452,258,10012
20260518,13:00,9946,4152,764,846,68,320,0,218,154,414,124.7,5053,4357,5,212,-970,18,1352,256,9946
20260518,13:30,10318,4150,688,842,70,324,0,216,152,420,124.7,5329,3866,9,184,-704,14,1448,256,10318
20260518,14:00,10552,4150,598,906,72,326,0,220,152,418,124.7,5585,3395,7,146,-610,-10,1520,258,10552
20260518,14:30,10760,4148,680,956,74,326,0,212,150,424,124.7,5853,2962,9,110,-798,0,1532,258,10760
20260518,15:00,10836,4146,682,1054,78,322,0,208,150,414,124.7,5877,2417,13,62,-810,-4,1552,258,10836
20260518,15:30,10872,4148,654,1058,76,324,0,216,152,422,124.7,6061,1568,21,48,-860,-2,1656,258,10872
20260518,16:00,11066,4152,718,1220,82,342,0,218,150,416,124.7,6141,630,21,43,-990,14,1676,258,11066
20260518,16:30,11128,4146,712,1418,84,364,0,266,152,422,124.7,5649,183,19,39,-774,0,1588,258,11128
20260518,17:00,10846,4144,702,1544,88,402,0,302,148,454,0,4551,0,29,37,-322,8,1460,256,10846
20260518,17:30,10596,4154,772,2046,92,434,0,608,152,510,0,3153,0,33,0,246,-22,1840,258,10596
20260518,18:00,10522,4146,974,2564,98,448,0,668,152,510,0,1917,0,37,0,498,-8,1752,270,10522
20260518,18:30,10246,4144,1220,3126,102,448,0,764,154,520,0,927,0,43,0,426,-10,1912,294,10246
20260518,19:00,9900,4136,1212,3192,102,468,0,822,150,518,0,249,0,33,0,610,14,1916,310,9900
20260518,19:30,9864,4142,1118,3364,102,434,0,814,152,522,0,55,0,41,0,858,8,2060,314,9864
20260518,20:00,9680,4140,924,3302,104,450,0,810,150,516,0,0,0,90,0,896,6,2016,308,9680
20260518,20:30,9348,4140,894,3172,102,440,0,772,154,526,0,0,0,108,0,754,10,2028,304,9348
20260518,21:00,9182,4142,660,3174,98,466,0,726,152,516,0,0,0,84,0,750,4,1892,302,9182
20260518,21:30,8978,4150,592,3226,96,452,0,696,154,524,0,0,0,84,0,666,-4,1948,290,8978
20260518,22:00,8770,4150,618,3082,90,468,0,690,154,520,0,0,0,78,0,580,2,1936,274,8770
20260518,22:30,8600,4150,618,3002,88,456,0,580,152,524,0,0,0,84,0,572,0,1892,266,8600
20260518,23:00,8378,4148,512,3010,84,456,0,444,152,522,0,0,0,76,0,582,10,1880,262,8378
20260518,23:30,8270,4150,480,2890,82,454,0,280,154,524,0,0,0,98,0,586,0,1688,260,8270
20260518,24:00:00,8032,4152,460,2620,78,458,0,234,152,520,0,0,0,114,0,580,-22,1580,266,8032
20260519,0:30,7774,4150,560,2738,78,464,0,230,154,526,0,0,0,112,0,262,-22,1740,262,7774
20260519,1:00,7470,4146,462,2662,72,474,0,228,152,522,0,0,0,114,0,82,-22,1684,262,7470
20260519,1:30,7302,4146,416,2572,74,462,0,240,154,526,0,0,0,110,0,0,-20,1640,262,7302
20260519,2:00,7270,4152,394,2504,74,468,0,242,152,522,0,0,0,120,0,0,-14,1608,264,7270
20260519,2:30,7318,4146,510,2520,70,456,0,242,156,522,0,0,0,142,0,0,-10,1700,264,7318
20260519,3:00,7446,4150,470,2532,72,464,0,270,152,526,0,0,0,136,0,0,0,1588,262,7446
20260519,3:30,7600,4146,514,2768,72,448,0,320,156,526,0,0,0,116,0,0,6,1736,264,7600
20260519,4:00,7824,4150,472,2936,72,502,0,406,152,520,0,0,0,98,0,84,10,1844,266,7824
20260519,4:30,8078,4146,540,2882,76,480,0,472,156,526,0,0,0,118,0,264,16,1864,266,8078
20260519,5:00,8318,4148,710,2758,76,492,0,544,152,518,0,0,0,128,0,348,10,1832,266,8318
20260519,5:30,8404,4150,890,2450,80,472,0,584,156,526,0,1,0,119,0,460,12,1764,268,8404
20260519,6:00,8336,4152,870,2170,80,468,0,582,152,518,0,133,0,105,0,604,6,1772,268,8336
20260519,6:30,8388,4154,850,1856,82,460,0,388,154,524,0,808,0,108,0,386,-14,1632,264,8388
20260519,7:00,8088,4150,580,1422,84,452,0,280,154,514,0,1652,0,116,0,-4,-22,1552,262,8088
20260519,7:30,8490,4156,506,1238,86,436,0,244,154,468,0,2967,292,103,0,-412,-18,1700,262,8490
20260519,8:00,8522,4150,626,1184,86,414,0,232,152,416,131.3,3483,895,103,8,-838,-14,1736,264,8522
20260519,8:30,8898,4152,636,1364,88,360,0,228,154,424,130.9,3781,1578,101,4,-882,-18,1752,262,8898
20260519,9:00,9426,4154,836,1402,94,338,0,224,152,412,130.1,3685,2456,79,10,-724,-4,1484,262,9426
20260519,9:30,9878,4150,838,1368,94,312,0,228,152,422,130.1,3867,3144,57,61,-384,14,1500,260,9878
20260519,10:00,10016,4152,652,1310,90,336,0,222,150,410,130.1,4373,3171,57,69,-436,-4,1556,260,10016
20260519,10:30,10154,4150,564,1114,88,314,0,218,150,418,130.1,5141,2920,55,104,-804,10,1524,260,10154
20260519,11:00,10226,4150,544,1058,84,332,0,214,150,410,130.1,5381,3029,49,104,-870,-2,1536,262,10226
20260519,11:30,10420,4146,590,984,86,322,0,214,152,418,130.1,5505,3124,55,108,-818,10,1504,260,10420
20260519,12:00,10492,4152,790,1082,84,346,0,214,150,412,130.1,5149,3791,55,108,-784,24,1444,262,10492
20260519,12:30,10282,4154,708,1074,90,342,0,222,148,418,130.1,5241,3763,63,103,-962,4,1480,260,10282
20260519,13:00,10146,4146,674,1036,84,370,0,228,148,412,130.1,4957,3841,65,107,-784,4,1456,262,10146
20260519,13:30,10654,4150,738,1088,90,338,0,230,148,416,130.1,5079,3215,73,130,-498,2,1460,260,10654
20260519,14:00,10896,4146,800,1222,90,364,0,232,146,414,130.1,5111,2833,105,117,-490,2,1508,262,10896
20260519,14:30,10922,4150,794,1312,96,328,0,228,146,418,130.1,5405,1622,125,117,-750,-10,1580,260,10922
20260519,15:00,11010,4146,824,1486,90,342,0,226,144,404,130.1,5279,1112,143,68,-766,-6,1564,262,11010
20260519,15:30,11022,4148,800,1628,94,332,0,230,148,398,130.1,4673,891,147,38,-532,6,1312,262,11022
20260519,16:00,11004,4148,772,1960,100,376,0,226,144,378,130.1,3967,586,149,22,-290,4,1192,262,11004
20260519,16:30,10838,4140,610,1948,102,370,0,240,148,428,0,3515,0,155,0,-446,-6,628,262,10838
20260519,17:00,10612,4148,858,2572,100,496,0,376,144,476,0,2453,0,145,0,164,-16,1564,260,10612
20260519,17:30,10480,4144,970,2928,104,562,0,608,148,498,0,1607,0,115,0,414,2,1884,264,10480
20260519,18:00,10362,4136,986,3150,104,644,0,708,146,492,0,921,0,107,0,590,-22,1884,284,10362
20260519,18:30,10262,4146,994,3256,108,764,0,754,148,502,0,427,0,105,0,694,2,1936,298,10262
20260519,19:00,10230,4140,994,3366,108,1016,0,806,148,494,0,89,0,103,0,638,20,1992,300,10230
20260519,19:30,10098,4148,842,3418,110,1012,0,788,148,504,0,51,0,129,0,668,10,2032,302,10098
20260519,20:00,9936,4140,716,3324,106,1036,0,776,146,482,0,0,0,182,0,756,4,2036,304,9936
20260519,20:30,9738,4152,674,3328,106,1016,0,740,148,484,0,0,0,190,0,578,2,1980,300,9738
20260519,21:00,9526,4154,664,3336,98,1036,0,682,150,476,0,0,0,188,0,392,2,1944,292,9526
20260519,21:30,9304,4142,656,3330,98,1030,0,648,148,478,0,0,0,182,0,270,-12,1944,278,9304
20260519,22:00,9026,4154,634,3228,92,1016,0,640,146,482,0,0,0,166,0,164,6,1976,274,9026
20260519,22:30,8914,4152,638,3224,92,976,0,530,150,484,0,0,0,158,0,130,6,1896,270,8914
20260519,23:00,8682,4146,560,3210,86,880,0,498,146,472,0,0,0,178,0,120,0,1880,266,8682
20260519,23:30,8620,4152,582,3226,84,910,0,402,148,480,0,0,0,196,0,0,-10,1816,266,8620
20260519,24:00:00,8302,4150,470,3108,80,824,0,364,148,468,0,0,0,164,0,0,-6,1740,272,8302
20260520,0:30,8038,4148,498,2870,80,832,0,312,148,468,0,0,0,194,0,-42,2,1740,268,8038
20260520,1:00,7782,4150,482,2824,74,754,0,294,148,460,0,0,0,226,0,-362,0,1536,268,7782
20260520,1:30,7602,4152,434,2968,76,704,0,264,148,468,0,0,0,246,0,-584,-24,1516,266,7602
20260520,2:00,7502,4150,444,2970,72,708,0,264,148,456,0,0,0,256,0,-592,-14,1628,268,7502
20260520,2:30,7552,4146,438,2910,74,698,0,298,148,468,0,0,0,276,0,-608,-22,1540,266,7552
20260520,3:00,7688,4150,418,3030,72,730,0,328,146,458,0,0,0,280,0,-556,-8,1628,268,7688
20260520,3:30,7738,4152,408,3076,74,740,0,390,148,470,0,0,0,268,0,-514,-14,1728,268,7738
20260520,4:00,8042,4148,444,2958,74,756,0,488,148,456,0,0,0,252,0,-84,0,1864,266,8042
20260520,4:30,8276,4144,442,2978,78,748,0,596,146,470,0,0,0,272,0,0,14,1888,276,8276
20260520,5:00,8548,4152,462,3070,76,796,0,612,148,456,0,0,0,270,0,0,20,1792,278,8548
20260520,5:30,8640,4150,444,3226,80,812,0,580,148,468,0,1,0,277,0,0,20,1844,278,8640
20260520,6:00,8516,4150,394,3074,82,812,0,534,148,460,0,65,0,285,0,0,22,1780,270,8516
20260520,6:30,8434,4152,396,2766,86,730,0,494,146,468,0,421,0,301,0,-142,-10,1640,266,8434
20260520,7:00,8296,4150,440,2720,80,540,0,322,150,454,0,837,0,287,0,-266,-16,1668,266,8296
20260520,7:30,8510,4154,532,2172,86,434,0,298,148,422,0,1599,0,299,0,-264,-20,1616,266,8510
20260520,8:00,8630,4156,542,1728,88,422,0,298,144,372,109.7,2213,0,303,0,-246,-20,1636,266,8630
20260520,8:30,9262,4148,740,1758,90,384,0,288,146,384,109.3,2552,597,198,109,-126,-6,1560,266,9262
20260520,9:00,9840,4152,792,1876,88,354,0,256,146,370,108.5,2882,696,128,155,2,-10,1460,264,9840
20260520,9:30,10280,4154,694,1674,92,318,0,246,146,388,108.5,3867,235,89,190,-172,-12,1468,264,10280
20260520,10:00,10738,4158,702,1682,92,324,0,246,146,372,108.5,4635,558,77,190,-458,8,1508,262,10738
20260520,10:30,10850,4154,674,1512,94,282,0,236,146,384,108.5,5183,697,67,188,-608,2,1540,264,10850
20260520,11:00,11158,4154,744,1460,90,286,0,230,144,374,108.5,5435,799,65,186,-604,-4,1480,264,11158
20260520,11:30,11358,4156,820,1592,92,262,0,242,146,388,108.5,5437,630,61,185,-600,10,1512,264,11358
20260520,12:00,11454,4154,818,1604,94,278,0,256,144,370,108.5,5217,774,67,177,-400,4,1416,264,11454
20260520,12:30,11262,4150,822,1556,94,262,0,254,146,382,108.5,5011,913,67,152,-302,0,1444,264,11262
20260520,13:00,11260,4150,844,1618,92,278,0,234,146,372,108.5,4823,536,103,0,-300,24,1388,264,11260
20260520,13:30,11514,4150,798,1692,94,264,0,226,146,382,108.5,4935,0,289,0,-302,8,1432,264,11514
20260520,14:00,11742,4142,794,2178,92,274,0,208,146,368,108.5,4977,0,305,0,-490,-12,1504,264,11742
20260520,14:30,11456,4144,806,2510,98,266,0,216,146,388,108.5,4437,0,327,0,-588,-14,1544,264,11456
20260520,15:00,11480,4146,662,2770,94,280,0,218,146,370,108.5,4351,0,323,0,-586,-22,1536,264,11480
20260520,15:30,11650,4140,744,2754,98,370,0,238,146,384,108.5,4083,0,315,0,-294,-4,1588,264,11650
20260520,16:00,11476,4144,668,2662,96,578,0,270,146,372,108.5,3557,0,309,0,-194,-16,1380,264,11476
20260520,16:30,11586,4140,720,2794,100,768,0,494,146,414,0,3196,0,308,0,0,2,1760,264,11586
20260520,17:00,11252,4142,684,3054,98,894,0,504,146,450,0,2488,0,290,0,122,-10,1876,266,11252
20260520,17:30,11110,4128,824,3370,106,896,0,590,146,466,0,1762,0,288,0,188,-22,1904,272,11110
20260520,18:00,10950,4128,1012,3428,106,1004,0,620,144,464,0,1048,0,250,0,382,-10,1916,290,10950
20260520,18:30,10820,4132,1072,3432,112,1058,0,710,146,466,0,383,0,273,0,482,26,1784,312,10820
20260520,19:00,10720,4128,1164,3426,110,1056,0,774,146,468,0,83,0,237,0,518,16,1728,322,10720
20260520,19:30,10682,4132,1160,3424,112,1026,0,852,146,472,0,51,0,231,0,546,12,1804,322,10682
20260520,20:00,10498,4140,1164,3330,110,1030,0,850,146,464,0,0,0,220,0,390,2,1664,316,10498
20260520,20:30,10226,4142,1056,3332,110,1020,0,798,146,474,0,0,0,182,0,332,12,1692,314,10226
20260520,21:00,10008,4142,862,3328,104,1040,0,802,146,462,0,0,0,164,0,254,8,1612,308,10008
20260520,21:30,9806,4144,836,3330,102,1028,0,772,148,474,0,0,0,142,0,224,0,1680,286,9806
20260520,22:00,9478,4144,790,3226,94,1024,0,766,144,462,0,0,0,98,0,144,0,1692,278,9478
20260520,22:30,9378,4146,770,3220,94,984,0,678,146,474,0,0,0,92,0,136,0,1644,282,9378
20260520,23:00,9130,4142,776,3220,90,990,0,574,146,460,0,0,0,94,0,132,2,1772,276,9130
20260520,23:30,8952,4144,744,3224,86,940,0,536,146,474,0,0,0,110,0,136,-8,1824,244,8952
20260520,24:00:00,8680,4144,618,3214,82,884,0,518,146,466,0,0,0,122,0,20,-6,1740,212,8680
20260521,0:30,8352,4148,630,3144,80,746,0,442,146,474,0,0,0,120,0,0,0,1776,198,8352
20260521,1:00,8028,4146,510,3044,80,662,0,420,146,462,0,0,0,124,0,0,-18,1744,196,8028
20260521,1:30,7870,4142,490,2900,78,634,0,388,146,480,0,0,0,136,0,0,2,1724,198,7870
20260521,2:00,7796,4142,544,2758,74,654,0,384,146,462,0,0,0,144,0,0,-14,1696,198,7796
20260521,2:30,7828,4144,510,2872,76,630,0,392,146,476,0,0,0,186,0,0,-20,1780,196,7828
20260521,3:00,7956,4144,520,2906,70,656,0,394,146,462,0,0,0,190,0,0,-2,1728,198,7956
20260521,3:30,8080,4140,526,2998,74,656,0,478,148,476,0,0,0,196,0,0,0,1808,196,8080
20260521,4:00,8258,4146,534,3120,72,656,0,556,146,460,0,0,0,220,0,0,8,1864,204,8258
20260521,4:30,8412,4142,502,3078,76,634,0,752,148,472,0,0,0,258,0,0,2,1860,208,8412
20260521,5:00,8586,4140,492,3124,78,654,0,832,146,462,0,0,0,274,0,0,12,1832,204,8586
20260521,5:30,8800,4146,556,3218,84,660,0,820,148,476,0,1,0,233,0,0,20,1768,206,8800
20260521,6:00,8702,4144,532,3210,82,666,0,760,146,462,0,7,0,239,0,0,-16,1732,202,8702
20260521,6:30,8694,4140,552,3236,84,714,0,532,148,470,0,59,0,277,0,0,-12,1728,222,8694
20260521,7:00,8746,4146,524,3234,88,800,0,416,146,468,0,123,0,277,0,0,-18,1720,262,8746
20260521,7:30,9008,4144,598,3250,90,866,0,356,146,476,0,251,0,253,0,0,-16,1680,274,9008
20260521,8:00,9264,4148,704,3256,88,996,0,332,144,460,0,343,0,223,0,0,-16,1688,274,9264
20260521,8:30,9820,4148,888,3248,94,990,0,328,146,468,0,468,0,206,0,90,-10,1520,276,9820
20260521,9:00,10464,4146,908,3254,98,1012,0,324,146,468,0,540,0,206,0,320,18,1252,276,10464
20260521,9:30,10908,4150,812,3374,102,976,0,298,146,472,0,679,0,237,0,226,-6,836,278,10908
20260521,10:00,11012,4144,782,3428,102,1004,0,292,144,456,0,957,0,265,0,20,16,876,278,11012
20260521,10:30,11010,4148,686,3422,100,898,0,264,146,470,0,1251,0,329,0,0,2,984,278,11010
20260521,11:00,11138,4146,694,3374,100,822,0,240,140,458,0,1469,0,349,0,0,-16,916,278,11138
20260521,11:30,11110,4144,644,3260,98,806,0,242,142,468,0,1547,0,381,0,0,-24,876,278,11110
20260521,12:00,11250,4146,698,3336,100,876,0,244,142,456,0,1729,0,405,0,-246,-16,900,280,11250
20260521,12:30,10856,4146,714,3254,94,784,0,260,142,462,0,1809,0,375,0,-292,-6,1164,278,10856
20260521,13:00,10768,4142,790,3410,94,802,0,276,140,452,0,1775,0,347,0,-254,14,1500,280,10768
20260521,13:30,10872,4144,786,3460,92,828,0,314,142,456,0,1479,0,379,0,-120,14,1380,278,10872
20260521,14:00,10824,4148,644,3372,90,826,0,482,140,446,0,1407,0,375,0,0,4,1388,278,10824
20260521,14:30,10848,4144,682,3370,94,822,0,598,142,456,0,1243,0,333,0,0,14,1328,278,10848
20260521,15:00,10708,4136,776,3402,90,886,0,688,140,446,0,1031,0,303,0,0,14,1480,276,10708
20260521,15:30,10546,4138,758,3374,100,840,0,726,140,454,0,1001,0,269,0,0,-22,1508,276,10546
20260521,16:00,10486,4138,780,3466,96,852,0,728,140,452,0,927,0,245,0,0,-26,1588,276,10486
20260521,16:30,10430,4138,814,3464,106,928,0,730,142,454,0,801,0,185,0,0,-20,1588,276,10430
20260521,17:00,10356,4134,974,3456,106,1008,0,664,140,454,0,715,0,149,0,102,-22,1804,280,10356
20260521,17:30,10192,4142,954,3454,112,990,0,666,142,456,0,632,0,114,0,194,-20,1928,284,10192
20260521,18:00,10144,4142,984,3460,112,978,0,756,142,458,0,492,0,120,0,182,-18,1972,308,10144
20260521,18:30,10088,4122,986,3466,114,1028,0,856,146,458,0,262,0,130,0,202,16,2016,318,10088
20260521,19:00,10040,4130,956,3456,114,1012,0,880,146,462,0,72,0,148,0,348,22,2024,318,10040
