,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,å¥éqóÕÅkMWhÅl,âŒóÕÅkMWhÅl,êÖóÕÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,ógêÖìôÅkMWhÅl,òAånê¸ÅkMWhÅl
2024/1/1 0:00,7918,2994,4498,159,158,593,0,0,158,0,152,-794
2024/1/1 1:00,7796,2994,4450,156,158,592,0,0,149,0,137,-840
2024/1/1 2:00,8129,2995,4670,153,158,590,0,0,127,0,226,-790
2024/1/1 3:00,8489,2994,4947,230,158,594,0,0,116,0,322,-872
2024/1/1 4:00,8643,2994,5135,336,158,591,0,0,118,0,287,-976
2024/1/1 5:00,8431,2993,4929,275,158,587,0,0,112,0,229,-852
2024/1/1 6:00,7953,2994,4285,204,158,587,0,0,95,0,348,-718
2024/1/1 7:00,7998,2997,4127,256,158,590,91,0,73,0,684,-978
2024/1/1 8:00,8096,2992,3491,228,158,581,1217,0,58,0,615,-1244
2024/1/1 9:00,7638,2992,2650,174,158,519,3040,0,43,0,-452,-1486
2024/1/1 10:00,7445,2994,2197,160,158,501,4669,0,52,0,-1220,-2066
2024/1/1 11:00,7590,2994,2306,161,158,505,4900,396,58,0,-1518,-1974
2024/1/1 12:00,7411,2993,2107,158,158,504,5060,539,60,0,-1637,-1992
2024/1/1 13:00,7170,2992,2079,154,158,502,5100,236,42,0,-1919,-1938
2024/1/1 14:00,6945,2995,2126,156,158,503,4446,0,33,0,-1570,-1902
2024/1/1 15:00,7051,2995,2697,157,158,518,2837,0,26,0,-443,-1894
2024/1/1 16:00,7430,2995,3781,200,158,583,891,0,25,0,57,-1260
2024/1/1 17:00,8364,2994,5351,517,158,586,32,0,33,0,265,-1572
2024/1/1 18:00,8852,2991,5821,439,158,588,0,0,37,0,292,-1474
2024/1/1 19:00,8896,2989,6088,283,158,591,0,0,30,0,465,-1708
2024/1/1 20:00,8923,2993,6115,197,158,590,0,0,15,0,475,-1620
2024/1/1 21:00,8769,2994,5921,161,158,588,0,0,13,0,352,-1418
2024/1/1 22:00,8546,2993,5790,153,158,592,0,0,8,0,370,-1518
2024/1/1 23:00,8315,2994,5361,148,158,591,0,0,4,0,255,-1196
2024/1/2 0:00,7917,2992,5027,150,158,594,0,0,0,0,72,-1076
2024/1/2 1:00,7896,2993,5026,150,158,590,0,0,0,0,-29,-992
2024/1/2 2:00,8272,2994,5591,147,158,592,0,0,0,0,202,-1412
2024/1/2 3:00,8713,2991,5705,194,158,591,0,0,0,0,510,-1436
2024/1/2 4:00,8829,2990,5728,271,158,592,0,0,0,0,546,-1456
2024/1/2 5:00,8719,2993,5838,267,158,593,0,0,1,0,461,-1592
2024/1/2 6:00,8559,2991,5983,230,158,592,0,0,4,0,329,-1728
2024/1/2 7:00,8746,2991,5706,214,158,587,96,0,2,0,832,-1840
2024/1/2 8:00,8892,2990,4683,222,158,589,1423,0,7,0,596,-1776
2024/1/2 9:00,8082,2992,2907,221,158,557,3583,0,8,0,-184,-2160
2024/1/2 10:00,7726,2994,2113,157,158,499,5757,0,7,0,-1819,-2140
2024/1/2 11:00,7764,2990,1992,155,158,502,6416,872,4,0,-2405,-2048
2024/1/2 12:00,7543,2994,2061,147,157,499,6099,1389,7,0,-2431,-1990
2024/1/2 13:00,7301,2989,2129,147,157,501,5365,1131,8,0,-2079,-1916
2024/1/2 14:00,7074,2993,2231,146,157,499,4952,198,12,0,-1924,-1992
2024/1/2 15:00,6978,2990,2874,148,157,553,3280,0,7,0,-1135,-1896
2024/1/2 16:00,7511,2986,4597,191,157,587,996,0,8,0,-83,-1928
2024/1/2 17:00,8458,2985,6223,602,157,586,31,0,7,0,-17,-2116
2024/1/2 18:00,8934,2983,6336,639,158,586,0,0,10,0,2,-1780
2024/1/2 19:00,8938,2988,6581,359,158,587,0,0,6,0,143,-1884
2024/1/2 20:00,8894,2992,6550,182,158,589,0,0,2,0,299,-1878
2024/1/2 21:00,8669,2990,6405,152,158,590,0,0,4,0,114,-1744
2024/1/2 22:00,8410,2993,5767,143,158,590,0,0,5,0,62,-1308
2024/1/2 23:00,8071,2991,5353,144,158,591,0,0,3,0,7,-1176
2024/1/3 0:00,7566,2989,5039,146,158,592,0,0,3,0,7,-1368
2024/1/3 1:00,7564,2992,5440,142,158,590,0,0,3,0,-15,-1746
2024/1/3 2:00,7938,2990,5965,146,158,592,0,0,1,0,-14,-1900
2024/1/3 3:00,8326,2992,6362,191,158,590,0,0,2,0,-11,-1958
2024/1/3 4:00,8473,2990,6357,233,158,591,0,0,4,0,94,-1954
2024/1/3 5:00,8283,2994,6207,222,157,592,0,0,4,0,41,-1934
2024/1/3 6:00,7943,2990,5920,239,157,590,0,0,6,0,-25,-1934
2024/1/3 7:00,8076,2988,5930,351,157,588,16,0,10,0,0,-1964
2024/1/3 8:00,8549,2989,6116,501,157,587,277,0,20,0,12,-2110
2024/1/3 9:00,8822,2990,6046,351,157,587,810,0,25,0,6,-2150
2024/1/3 10:00,8796,2990,5653,159,157,585,1319,0,30,0,1,-2098
2024/1/3 11:00,8793,2989,5274,153,157,590,1478,0,32,0,16,-1896
2024/1/3 12:00,8784,2988,5651,149,157,589,1181,0,35,0,8,-1974
2024/1/3 13:00,8563,2986,5533,148,157,589,999,0,52,0,-5,-1896
2024/1/3 14:00,8505,2990,5500,149,157,589,819,0,96,0,9,-1804
2024/1/3 15:00,8570,2989,5844,152,158,591,580,0,151,0,-7,-1888
2024/1/3 16:00,8905,2988,6528,198,157,590,261,0,155,0,70,-2042
2024/1/3 17:00,9629,2987,7092,448,158,587,17,0,189,0,371,-2220
2024/1/3 18:00,9963,2988,7090,359,158,588,1,0,207,0,564,-1992
2024/1/3 19:00,9893,2985,6980,359,158,590,0,0,263,0,334,-1776
2024/1/3 20:00,9657,2985,6909,220,158,590,0,0,268,0,149,-1622
2024/1/3 21:00,9328,2989,6598,151,158,591,0,0,265,0,80,-1504
2024/1/3 22:00,8855,2990,6081,150,158,590,0,0,255,0,5,-1374
2024/1/3 23:00,8445,2990,5602,152,158,591,0,0,268,0,8,-1324
2024/1/4 0:00,7961,2989,4625,151,158,589,0,0,253,0,-6,-798
2024/1/4 1:00,7825,2989,4396,151,158,587,0,0,226,0,-12,-670
2024/1/4 2:00,8263,2990,4811,148,158,588,0,0,218,0,-12,-638
2024/1/4 3:00,8714,2991,5898,147,158,590,0,0,201,0,141,-1412
2024/1/4 4:00,8990,2991,6091,153,158,589,0,0,178,0,222,-1392
2024/1/4 5:00,9115,2992,6065,187,158,591,0,0,145,0,311,-1334
2024/1/4 6:00,9424,2996,6100,294,158,589,0,0,135,0,620,-1468
2024/1/4 7:00,10063,2990,6373,315,158,588,93,0,115,0,1049,-1618
2024/1/4 8:00,10383,2994,5904,264,158,583,1347,0,84,0,1019,-1970
2024/1/4 9:00,9844,2994,4073,201,158,550,3482,1,60,0,178,-1852
2024/1/4 10:00,9525,2992,2931,148,158,498,5814,1,50,0,-766,-2300
2024/1/4 11:00,9336,2994,2541,146,158,501,7187,1,33,0,-1950,-2274
2024/1/4 12:00,9051,2992,2484,141,158,504,7557,1,23,0,-2440,-2368
2024/1/4 13:00,8891,2992,2576,140,158,497,7329,1,20,0,-2483,-2338
2024/1/4 14:00,8544,2994,2950,141,158,514,5959,1,15,0,-2023,-2164
2024/1/4 15:00,8553,2992,4201,148,158,574,3749,1,9,0,-1106,-2172
2024/1/4 16:00,9095,2992,6238,175,158,585,1231,0,5,0,-131,-2158
2024/1/4 17:00,10018,2988,7611,549,158,588,41,0,5,0,142,-2064
2024/1/4 18:00,10737,2988,7265,632,158,589,0,0,10,0,771,-1676
2024/1/4 19:00,10733,2987,7463,385,158,591,0,0,9,0,834,-1694
2024/1/4 20:00,10583,2994,7465,177,158,589,0,0,4,0,840,-1644
2024/1/4 21:00,10267,2994,7055,149,158,589,0,0,5,0,687,-1370
2024/1/4 22:00,9819,2992,6519,141,158,588,0,0,12,0,385,-976
2024/1/4 23:00,9408,2991,6086,141,158,588,0,0,14,0,276,-846
2024/1/5 0:00,8923,2989,5637,143,158,589,0,0,15,0,0,-608
2024/1/5 1:00,8927,2990,5756,143,158,588,0,0,20,0,0,-728
2024/1/5 2:00,9346,2993,6444,142,158,589,0,0,16,0,0,-996
2024/1/5 3:00,9763,2988,6640,143,158,589,0,0,27,0,0,-782
2024/1/5 4:00,9941,2990,6877,147,158,587,0,0,30,0,0,-848
2024/1/5 5:00,10098,2994,7464,174,158,586,0,0,30,0,0,-1308
2024/1/5 6:00,10639,2989,8024,317,158,586,0,0,35,0,36,-1506
2024/1/5 7:00,11459,2993,8448,447,158,586,109,0,39,0,141,-1462
2024/1/5 8:00,11899,2992,7997,268,158,582,1395,0,36,0,205,-1734
2024/1/5 9:00,11572,2992,6347,156,158,576,3239,0,37,0,51,-1984
2024/1/5 10:00,11169,2993,3967,145,158,544,5139,0,38,0,-321,-1494
2024/1/5 11:00,10899,2990,3419,166,158,489,6557,0,32,0,-460,-2452
2024/1/5 12:00,10235,2992,3013,141,157,496,6754,0,32,0,-772,-2578
2024/1/5 13:00,10288,2992,3148,140,157,508,6233,0,41,0,-593,-2338
2024/1/5 14:00,9991,2991,3569,140,157,569,4888,0,40,0,-811,-1552
2024/1/5 15:00,9769,2994,4689,145,157,579,3002,0,48,0,-357,-1488
2024/1/5 16:00,10227,2989,7254,186,157,583,996,0,38,0,0,-1976
2024/1/5 17:00,10779,2985,8380,446,157,585,41,0,34,0,163,-2012
2024/1/5 18:00,11180,2985,8137,577,157,585,0,0,24,0,275,-1560
2024/1/5 19:00,11040,2989,8027,433,157,586,0,0,17,0,413,-1582
2024/1/5 20:00,10678,2985,7895,206,157,582,0,0,25,0,454,-1626
2024/1/5 21:00,10162,2991,7623,141,157,584,0,0,41,0,281,-1656
2024/1/5 22:00,9645,2989,7068,140,157,583,0,0,39,0,171,-1502
2024/1/5 23:00,9181,2990,6644,141,157,585,0,0,56,0,192,-1584
2024/1/6 0:00,8595,2993,5955,141,157,584,0,0,59,0,0,-1294
2024/1/6 1:00,8436,2991,5492,144,157,581,0,0,41,0,0,-970
2024/1/6 2:00,8801,2990,5972,151,157,583,0,0,24,0,0,-1076
2024/1/6 3:00,9217,2989,6564,186,157,585,0,0,20,0,0,-1284
2024/1/6 4:00,9394,2991,6747,221,157,587,0,0,17,0,0,-1326
2024/1/6 5:00,9320,2991,7030,206,157,587,0,0,19,0,0,-1670
2024/1/6 6:00,9253,2991,7022,189,157,587,0,0,35,0,0,-1728
2024/1/6 7:00,9626,2989,7297,393,157,584,20,0,30,0,0,-1844
2024/1/6 8:00,10354,2994,7556,319,156,579,411,0,25,0,258,-1944
2024/1/6 9:00,10458,2990,6750,156,157,576,1241,0,22,0,34,-1468
2024/1/6 10:00,10086,2988,4764,147,156,578,2399,0,18,0,0,-964
2024/1/6 11:00,9797,2991,4402,152,155,581,3330,0,26,0,0,-1840
2024/1/6 12:00,9454,2991,3627,144,156,578,4152,0,26,0,0,-2220
2024/1/6 13:00,9252,2993,3298,143,156,579,4329,0,34,0,0,-2280
2024/1/6 14:00,9012,2991,3515,143,157,579,3815,0,52,0,0,-2240
2024/1/6 15:00,8953,2993,4592,144,157,582,2614,0,63,0,0,-2192
2024/1/6 16:00,9325,2988,6197,190,157,587,933,0,69,0,0,-1796
2024/1/6 17:00,10047,2986,7398,554,157,586,44,0,75,0,27,-1780
2024/1/6 18:00,10529,2984,7324,551,157,586,0,0,97,0,122,-1292
2024/1/6 19:00,10475,2992,7208,314,157,589,0,0,91,0,194,-1070
2024/1/6 20:00,10240,2990,7162,166,158,586,0,0,88,0,180,-1090
2024/1/6 21:00,9921,2992,6885,152,158,585,0,0,100,0,115,-1066
2024/1/6 22:00,9601,2992,6717,147,158,588,0,0,107,0,100,-1208
2024/1/6 23:00,9265,2989,6371,146,158,588,0,0,109,0,0,-1096
2024/1/7 0:00,8869,2995,6008,147,158,587,0,0,142,0,0,-1168
2024/1/7 1:00,8838,2991,6024,144,158,587,0,0,178,0,0,-1244
2024/1/7 2:00,9286,2989,6529,143,158,588,0,0,191,0,0,-1312
2024/1/7 3:00,9652,2993,6885,229,158,588,0,0,193,0,0,-1394
2024/1/7 4:00,9804,2989,7014,296,158,588,0,0,185,0,0,-1426
2024/1/7 5:00,9592,2993,6960,231,158,586,0,0,220,0,72,-1628
2024/1/7 6:00,9398,2989,6775,182,158,582,1,0,227,0,0,-1516
2024/1/7 7:00,9619,2992,6700,197,158,587,61,0,220,0,0,-1296
2024/1/7 8:00,9934,2990,5946,262,158,585,854,0,227,0,0,-1088
2024/1/7 9:00,9746,2991,4419,164,158,585,2265,0,238,0,0,-1074
2024/1/7 10:00,9751,2990,3484,154,158,587,3537,0,234,0,-293,-1100
2024/1/7 11:00,9514,2990,3220,146,158,587,3740,0,249,0,-376,-1200
2024/1/7 12:00,9521,2988,2891,141,158,586,3988,0,266,0,-537,-960
2024/1/7 13:00,9080,2989,3103,138,158,586,3966,0,264,0,-600,-1524
2024/1/7 14:00,9278,2991,3485,137,158,584,3675,0,256,0,-268,-1740
2024/1/7 15:00,9342,2991,4754,139,158,585,2410,0,256,0,-187,-1764
2024/1/7 16:00,9879,2990,6728,167,158,588,809,0,251,0,0,-1812
2024/1/7 17:00,10975,2987,8156,307,158,586,38,0,249,0,146,-1652
2024/1/7 18:00,11511,2989,7991,532,158,583,0,0,250,0,454,-1446
2024/1/7 19:00,11422,2988,7795,572,158,586,0,0,236,0,517,-1430
2024/1/7 20:00,11189,2991,7996,193,158,584,0,0,218,0,457,-1408
2024/1/7 21:00,10798,2991,7990,146,158,587,0,0,220,0,102,-1396
2024/1/7 22:00,10308,2993,7513,139,158,583,0,0,216,0,0,-1294
2024/1/7 23:00,9785,2995,7208,141,158,585,0,0,190,0,0,-1492
2024/1/8 0:00,9309,2993,6546,140,158,588,0,0,180,0,0,-1296
2024/1/8 1:00,9287,2990,6709,142,158,586,0,0,166,0,0,-1464
2024/1/8 2:00,9704,2993,7420,143,158,587,0,0,159,0,0,-1756
2024/1/8 3:00,10099,2995,8009,209,158,587,0,0,145,0,0,-2004
2024/1/8 4:00,10280,2995,8147,283,157,588,0,0,134,0,0,-2024
2024/1/8 5:00,10310,2992,8252,235,158,588,0,0,101,0,0,-2016
2024/1/8 6:00,10481,2990,8323,181,158,585,0,0,80,0,0,-1836
2024/1/8 7:00,11084,2992,8548,237,158,587,96,0,76,0,202,-1812
2024/1/8 8:00,11532,2990,7693,211,158,583,1400,0,56,0,77,-1636
2024/1/8 9:00,11028,2995,5498,162,158,579,3480,0,30,0,-88,-1786
2024/1/8 10:00,10630,2988,4118,145,158,551,5848,0,17,0,-929,-2266
2024/1/8 11:00,10364,2991,3303,139,158,495,7228,0,7,0,-1609,-2348
2024/1/8 12:00,9972,2992,2894,142,158,498,7846,0,3,0,-2251,-2310
2024/1/8 13:00,9763,2991,2689,141,158,510,7543,0,3,0,-2070,-2202
2024/1/8 14:00,9473,2992,3021,138,158,572,6159,0,2,0,-1419,-2150
2024/1/8 15:00,9538,2992,4495,138,158,581,3804,0,2,0,-560,-2072
2024/1/8 16:00,10267,2992,7061,163,158,581,1069,0,1,0,58,-1816
2024/1/8 17:00,11512,2985,8470,490,158,586,43,0,3,0,171,-1394
2024/1/8 18:00,12234,2988,8462,575,158,586,0,0,4,0,113,-652
2024/1/8 19:00,12211,2988,8569,367,158,585,0,0,7,0,133,-596
2024/1/8 20:00,11950,2992,8552,220,158,586,0,0,9,0,117,-684
2024/1/8 21:00,11471,2992,8463,144,158,585,0,0,13,0,98,-982
2024/1/8 22:00,10807,2992,8268,135,158,583,0,0,12,0,129,-1470
2024/1/8 23:00,10355,2989,7800,141,158,585,0,0,24,0,0,-1342
2024/1/9 0:00,9815,2990,7254,139,158,584,0,0,34,0,0,-1344
2024/1/9 1:00,9852,2991,7543,135,158,581,0,0,36,0,0,-1592
2024/1/9 2:00,10228,2991,8046,135,158,583,0,0,51,0,0,-1736
2024/1/9 3:00,10543,2993,8218,134,158,584,0,0,44,0,0,-1588
2024/1/9 4:00,10689,2993,8502,144,158,583,0,0,37,0,0,-1728
2024/1/9 5:00,10991,2991,8755,172,158,585,0,0,40,0,170,-1880
2024/1/9 6:00,11819,2991,8876,365,158,583,0,0,43,0,521,-1718
2024/1/9 7:00,12772,2993,8981,646,158,580,56,0,40,0,740,-1422
2024/1/9 8:00,13263,2992,8860,264,158,575,981,0,28,0,575,-1170
2024/1/9 9:00,12766,2991,7530,166,158,575,2836,0,17,0,7,-1514
2024/1/9 10:00,11872,2992,5547,144,158,571,4991,0,18,0,-271,-2278
2024/1/9 11:00,11562,2992,5104,140,158,574,6645,0,7,0,-1112,-2946
2024/1/9 12:00,11035,2992,4603,137,158,573,6877,0,0,0,-1487,-2818
2024/1/9 13:00,11081,2994,5414,136,157,568,5223,0,0,0,-729,-2682
2024/1/9 14:00,11067,2989,5616,134,157,571,3225,0,1,0,0,-1626
2024/1/9 15:00,11086,2992,6566,134,157,575,1793,0,1,0,0,-1132
2024/1/9 16:00,11473,2993,8184,160,157,581,599,0,2,0,9,-1212
2024/1/9 17:00,12033,2991,8715,445,157,580,28,0,6,0,279,-1168
2024/1/9 18:00,12342,2988,8648,490,158,579,0,0,13,0,182,-716
2024/1/9 19:00,12109,2989,8627,392,158,577,0,0,13,0,313,-960
2024/1/9 20:00,11722,2991,8644,234,158,574,0,0,18,0,569,-1466
2024/1/9 21:00,11140,2989,8523,138,158,576,0,0,16,0,120,-1380
2024/1/9 22:00,10443,2991,8020,133,158,576,0,0,27,0,0,-1462
2024/1/9 23:00,9865,2991,7196,135,157,576,0,0,40,0,0,-1230
2024/1/10 0:00,9211,2990,6563,138,157,576,0,0,51,0,0,-1264
2024/1/10 1:00,9103,2988,6207,139,157,574,0,0,50,0,0,-1012
2024/1/10 2:00,9536,2992,6935,141,157,575,0,0,40,0,0,-1304
2024/1/10 3:00,9982,2988,7520,144,157,574,0,0,45,0,0,-1446
2024/1/10 4:00,10210,2992,7685,151,157,576,0,0,61,0,0,-1412
2024/1/10 5:00,10410,2988,7935,164,157,576,0,0,58,0,0,-1468
2024/1/10 6:00,10860,2994,8167,306,157,578,0,0,50,0,0,-1392
2024/1/10 7:00,11449,2989,8655,362,157,576,14,0,61,0,191,-1556
2024/1/10 8:00,12206,2993,8638,233,157,571,311,0,66,0,589,-1352
2024/1/10 9:00,12386,2966,8195,144,150,566,1150,0,86,0,297,-1168
2024/1/10 10:00,12021,2917,7890,129,153,572,2093,0,75,0,8,-1816
2024/1/10 11:00,11832,2931,7651,129,158,577,2798,0,65,0,87,-2564
2024/1/10 12:00,11404,2956,6090,129,157,577,3558,0,60,0,-197,-1926
2024/1/10 13:00,11306,2974,6147,123,158,575,3557,0,61,0,-465,-1824
2024/1/10 14:00,11239,2989,6424,121,158,572,2669,0,88,0,-382,-1400
2024/1/10 15:00,11215,2991,6941,121,157,571,1534,0,75,0,-243,-932
2024/1/10 16:00,11535,2985,8276,136,157,577,575,0,84,0,9,-1264
2024/1/10 17:00,11949,2989,8607,480,157,579,32,0,95,0,178,-1168
2024/1/10 18:00,12310,2991,8656,543,157,582,0,0,127,0,410,-1156
2024/1/10 19:00,12124,2993,8644,364,157,579,0,0,151,0,334,-1098
2024/1/10 20:00,11686,2991,8635,176,157,576,0,0,164,0,155,-1168
2024/1/10 21:00,11052,2990,8258,124,157,576,0,0,180,0,67,-1300
2024/1/10 22:00,10489,2993,8023,121,157,573,0,0,184,0,0,-1562
2024/1/10 23:00,9831,2994,7282,122,157,577,0,0,195,0,0,-1496
2024/1/11 0:00,9145,2992,6742,121,157,578,0,0,179,0,0,-1624
2024/1/11 1:00,9111,2989,6714,120,157,578,0,0,153,0,0,-1600
2024/1/11 2:00,9543,2992,7087,114,157,577,0,0,156,0,0,-1540
2024/1/11 3:00,10047,2992,7494,123,157,579,0,0,138,0,0,-1436
2024/1/11 4:00,10388,2992,7829,128,157,579,0,0,139,0,0,-1436
2024/1/11 5:00,10678,2994,8234,132,157,579,0,0,111,0,71,-1600
2024/1/11 6:00,11303,2993,8446,280,157,579,0,0,96,0,338,-1586
2024/1/11 7:00,11930,2993,8606,329,157,578,93,0,112,0,780,-1718
2024/1/11 8:00,12188,2991,8133,241,157,567,1441,0,102,0,144,-1588
2024/1/11 9:00,11603,2994,6135,166,157,563,3608,1,104,0,0,-2124
2024/1/11 10:00,11199,2994,4130,142,157,559,5795,1,76,0,-280,-2374
2024/1/11 11:00,11041,2996,3743,121,157,504,6882,2,64,0,-772,-2654
2024/1/11 12:00,10637,2993,3640,119,157,485,6690,2,66,0,-897,-2616
2024/1/11 13:00,10811,2994,4068,119,156,497,5865,1,62,0,-396,-2554
2024/1/11 14:00,10805,2993,4094,116,157,555,4578,1,83,0,-669,-1102
2024/1/11 15:00,10561,2996,5177,116,157,559,2951,1,84,0,-659,-820
2024/1/11 16:00,10911,2992,7346,144,157,565,1081,0,80,0,-144,-1310
2024/1/11 17:00,11553,2989,8586,294,157,569,59,0,93,0,210,-1404
2024/1/11 18:00,12039,2991,8667,550,157,573,0,0,103,0,286,-1288
2024/1/11 19:00,11915,2990,8679,496,157,570,0,0,105,0,466,-1548
2024/1/11 20:00,11584,2994,8607,180,157,566,0,0,111,0,291,-1322
2024/1/11 21:00,11049,2993,8398,125,157,567,0,0,120,0,69,-1380
2024/1/11 22:00,10516,2992,8048,126,157,568,0,0,125,0,0,-1500
2024/1/11 23:00,9940,2991,7442,134,157,570,0,0,120,0,0,-1474
2024/1/12 0:00,9285,2994,6928,134,157,568,0,0,122,0,0,-1618
2024/1/12 1:00,9173,2994,6839,134,157,567,0,0,110,0,0,-1628
2024/1/12 2:00,9549,2989,7010,125,157,570,0,0,134,0,0,-1436
2024/1/12 3:00,9991,2992,7480,129,157,570,0,0,135,0,0,-1472
2024/1/12 4:00,10260,2992,7857,137,157,573,0,0,138,0,0,-1594
2024/1/12 5:00,10450,2993,7981,191,157,570,0,0,136,0,0,-1578
2024/1/12 6:00,10962,2992,8499,245,157,572,0,0,136,0,247,-1886
2024/1/12 7:00,11619,2993,8657,267,157,572,55,0,125,0,729,-1936
2024/1/12 8:00,12065,2993,8550,202,157,568,848,0,95,0,498,-1846
2024/1/12 9:00,11724,2993,7583,179,157,569,2298,0,75,0,38,-2168
2024/1/12 10:00,11483,2991,5781,181,157,566,3889,0,79,0,-19,-2142
2024/1/12 11:00,11524,2994,5328,177,156,566,4525,0,87,0,-275,-2034
2024/1/12 12:00,11006,2992,4851,130,156,568,4429,0,122,0,-330,-1912
2024/1/12 13:00,10923,2993,5224,125,157,564,3902,0,137,0,-481,-1698
2024/1/12 14:00,10793,2992,5200,123,158,567,3427,0,147,0,-313,-1508
